business_date,run_age_bd,daily_dir_size_bytes,daily_file_count,day_completion_status,total_elapsed_seconds,elapsed_market_refresh_seconds,elapsed_morning_seconds,elapsed_sell_planning_seconds,elapsed_data_readiness_seconds,elapsed_submit_seconds,elapsed_execution_seconds,elapsed_current_valuation_refresh_seconds,elapsed_runtime_state_refresh_seconds,regime,market_trend_state,breadth_state,confidence,equity,daily_pnl,daily_return,cash,market_value,exposure,position_count,pc_member_count,bq_positive_count,capitalized_pc_member_count,prior_exit_lineage_row_count,reentry_suppressed_count,old_gt120bd_reentry_suppressed_count,unknown_context_reentry_suppressed_count,prior_exit_target_zero_count,positive_add_count
2023-09-08,232,164367369,126,PASS,198.977294,99.349454,35.136066,4.694162,2.343962,49.425124,2.594112,3.531567,1.902847,BULL,BULL,STRONG,0.989708363461,1853840.0,32030.0,0.01758142,278610.0,1575230.0,0.849712,18,59,42,19,23,23,7,3,23,0
2023-09-11,233,162829322,126,PASS,175.180433,99.297274,30.068478,4.663613,2.372836,30.887408,2.518224,3.493803,1.878797,BULL,BULL,STRONG,0.994441770934,1846730.0,-7110.0,-0.00383528,314910.0,1531820.0,0.829477,19,58,44,21,24,23,8,3,23,0
2023-09-12,234,163947349,126,PASS,186.332349,99.722326,34.413153,5.28753,2.349089,36.562796,2.577562,3.524366,1.895527,BULL,BULL,STRONG,0.989017620082,1843020.0,-3710.0,-0.00200896,115210.0,1727810.0,0.937488,17,59,40,19,25,25,6,5,25,0
2023-09-13,235,165866197,126,PASS,193.038343,99.966148,41.413767,4.985636,2.310434,36.429357,2.56413,3.509506,1.859365,BULL,BULL,STRONG,0.98802698145,1836750.0,-6270.0,-0.00340202,273010.0,1563740.0,0.851362,17,58,40,21,26,24,6,5,24,0
2023-09-14,236,159809038,126,PASS,168.066114,99.5722,28.909084,4.008043,2.338405,25.198784,2.578901,3.561637,1.89906,BULL,BULL,STRONG,0.98803562831,1838310.0,1560.0,0.00084933,235910.0,1602400.0,0.87167,17,58,34,18,27,27,6,3,27,0
2023-09-15,237,160333965,126,PASS,203.022387,101.938993,36.163756,4.945702,2.333763,49.517145,2.656318,3.560126,1.906584,BULL,BULL,STRONG,0.986729061675,1841450.0,3140.0,0.00170809,241710.0,1599740.0,0.868739,15,57,38,16,25,24,6,2,24,0
2023-09-19,238,170882632,126,PASS,179.871994,102.076319,31.656106,4.051604,2.410663,31.393467,2.627402,3.738923,1.91751,BULL,BULL,STRONG,0.989770004792,1669610.0,-171840.0,-0.09331777,,1669610.0,1.0,16,56,45,17,26,26,6,3,26,0
2023-09-20,239,171381831,126,PASS,214.653755,100.927811,41.534367,4.683103,2.416529,56.935848,2.678145,3.566649,1.911303,BULL,BULL,STRONG,0.985861986054,1850860.0,181250.0,0.10855829,181250.0,1669610.0,0.902073,15,55,42,17,25,25,6,3,25,0
2023-09-21,240,165459841,126,PASS,205.55339,100.893828,40.104605,5.014385,2.307186,49.184135,2.632187,3.549176,1.867888,BULL,BULL,STRONG,0.985882352941,1845340.0,-5520.0,-0.0029824,312930.0,1532410.0,0.830421,15,54,46,17,26,26,7,4,26,0
2023-09-22,241,171902626,126,PASS,219.552459,101.452591,45.764793,4.791604,2.29338,56.996947,2.752123,3.608803,1.892218,BULL,BULL,STRONG,0.985734835771,1831770.0,-13570.0,-0.00735366,273080.0,1558690.0,0.85092,16,54,44,19,28,27,8,5,27,0
2023-09-25,242,164652361,126,PASS,214.645383,101.992434,38.738339,5.650435,2.346784,57.817496,2.695994,3.538881,1.86502,BULL,BULL,STRONG,0.987281855128,1837610.0,5840.0,0.00318817,269660.0,1567950.0,0.853255,14,54,43,16,29,29,8,6,29,0
2023-09-26,243,167197401,126,PASS,219.897311,101.488832,38.429452,5.363067,2.351732,64.05778,2.738249,3.587674,1.880525,BULL,BULL,STRONG,0.98877453327,1832940.0,-4670.0,-0.00254134,745970.0,1086970.0,0.59302,13,51,43,14,27,26,7,5,26,0
2023-09-27,244,167415911,126,PASS,220.128981,101.475383,38.635228,5.028815,2.382107,64.390149,2.726532,3.590753,1.900014,BULL,BULL,STRONG,0.987580915848,1840350.0,7410.0,0.00404269,614050.0,1226300.0,0.666341,12,51,42,13,28,27,6,6,27,0
2023-09-28,245,166567923,126,PASS,206.384136,102.604563,37.283104,4.472336,2.418407,51.351824,2.71739,3.610217,1.926295,RECOVERY,RECOVERY,NEUTRAL,0.989248860091,1868050.0,27700.0,0.01505148,610570.0,1257480.0,0.673151,12,51,43,13,33,32,8,7,32,0
2023-09-29,246,160422865,126,PASS,184.771158,102.497797,28.196976,4.641522,2.367335,38.984626,2.612981,3.581148,1.888773,RANGE,RANGE,NEUTRAL,0.988047138047,1859870.0,-8180.0,-0.0043789,883670.0,976200.0,0.524875,10,51,41,10,33,33,8,8,33,0
2023-10-02,247,159972583,126,PASS,184.10839,102.960108,28.280829,4.415914,2.397366,38.007026,2.615097,3.573766,1.858284,CORRECTION,CORRECTION,NEUTRAL,0.988084392232,1848850.0,-11020.0,-0.00592515,957570.0,891280.0,0.482073,8,52,41,8,35,35,9,8,35,0
2023-10-03,248,161079558,126,PASS,201.484124,102.622139,32.584938,4.103465,2.379338,51.663668,2.683301,3.586406,1.860869,BEAR,BEAR,WEAK,0.988095808383,1834440.0,-14410.0,-0.00779403,991570.0,842870.0,0.45947,6,52,43,6,36,36,9,9,36,0
2023-10-04,249,160271856,126,PASS,180.71763,103.001423,31.494763,3.432298,2.35293,32.364305,2.584416,3.614645,1.87285,BEAR,BEAR,WEAK,0.985618729097,1861520.0,27080.0,0.014762,923550.0,937970.0,0.503873,7,51,43,8,37,37,10,9,37,0
2023-10-05,250,163385358,126,PASS,199.37883,103.625594,37.5314,3.858886,14.686382,31.569856,2.638251,3.577526,1.890935,BEAR,BEAR,WEAK,0.987896253602,1818850.0,-42670.0,-0.02292213,615450.0,1203400.0,0.661627,8,50,47,11,36,34,9,8,34,0
2023-10-06,251,169325950,126,PASS,184.844926,103.719528,30.085315,3.196925,14.035551,25.372947,2.737577,3.758743,1.93834,BEAR,BEAR,WEAK,0.985996625693,1196960.0,-621890.0,-0.34191385,,1196960.0,1.0,10,50,46,11,33,32,9,8,32,0
2023-10-10,252,169118932,126,PASS,175.725735,103.539233,27.27446,3.176909,14.190766,19.19594,2.712922,3.746477,1.889028,BEAR,BEAR,WEAK,0.985745088644,1237260.0,40300.0,0.03366863,,1237260.0,1.0,11,52,47,12,34,33,9,7,33,0
2023-10-11,253,168631075,126,PASS,177.994945,105.154581,26.104654,3.89448,14.389176,20.142154,2.597922,3.819045,1.892933,BEAR,BEAR,WEAK,0.988192771084,1167640.0,-69620.0,-0.0562695,,1167640.0,1.0,10,52,44,11,30,30,10,7,30,0
2023-10-12,254,173913141,126,PASS,210.717722,106.072751,38.473071,3.547485,14.394801,39.521364,2.801958,3.962674,1.943618,BEAR,BEAR,WEAK,0.988568683958,1016590.0,-151050.0,-0.1293635,,1016590.0,1.0,12,52,46,14,29,27,10,8,27,0
2023-10-13,255,169640389,126,PASS,228.878513,105.937634,42.900901,4.637084,14.140087,52.951859,2.725084,3.674245,1.911619,BEAR,BEAR,WEAK,0.987037037037,1799570.0,782980.0,0.77020234,782980.0,1016590.0,0.564907,12,54,44,16,26,26,8,7,26,0
2023-10-16,256,170502553,126,PASS,254.866329,105.212903,46.350038,5.617826,14.578618,74.363206,2.936919,3.822915,1.983904,BEAR,BEAR,WEAK,0.983740421456,950410.0,-849160.0,-0.47186828,,950410.0,1.0,9,53,42,11,24,24,8,6,24,0
2023-10-17,257,176890285,126,PASS,215.135128,107.977098,40.56555,3.641063,14.909662,39.229847,2.885898,3.976079,1.949931,BEAR,BEAR,WEAK,0.988209817132,1262840.0,312430.0,0.32873181,,1262840.0,1.0,13,51,49,15,27,26,9,8,26,0
2023-10-18,258,164139120,126,PASS,202.371695,107.333469,33.941505,4.261024,14.792934,33.886602,2.63344,3.633287,1.889434,BEAR,BEAR,WEAK,0.987149758454,1858420.0,595580.0,0.47161952,595580.0,1262840.0,0.679523,12,51,42,14,22,20,8,7,20,0
2023-10-19,259,165755599,126,PASS,214.284448,104.990159,36.566287,3.90148,14.29555,46.216222,2.719027,3.671158,1.924565,BEAR,BEAR,WEAK,0.987870036101,1854490.0,-3930.0,-0.0021147,944280.0,910210.0,0.490814,13,52,45,14,25,24,9,7,24,0
2023-10-20,260,175707045,126,PASS,236.813121,105.631701,42.90574,5.552001,14.356695,60.005814,2.77857,3.678293,1.904307,BEAR,BEAR,WEAK,0.986548162383,1837270.0,-17220.0,-0.00928557,780980.0,1056290.0,0.574924,12,52,42,14,22,21,9,5,21,0
2023-10-23,261,173997671,126,PASS,255.991276,105.78249,47.893395,5.111509,14.433843,74.27099,2.877961,3.691685,1.929403,BEAR,BEAR,WEAK,0.98973310892,670960.0,-1166310.0,-0.63480599,,670960.0,1.0,11,53,45,13,26,26,9,5,26,0
2023-10-24,262,166510210,126,PASS,213.370973,106.318924,34.031307,4.279054,14.538119,45.920118,2.731243,3.643829,1.908379,BEAR,BEAR,WEAK,0.987589841878,1840450.0,1169490.0,1.74301002,1169490.0,670960.0,0.364563,12,54,45,12,31,31,11,6,31,0
2023-10-25,263,174325327,126,PASS,191.689939,106.782166,27.996159,4.544895,2.389257,41.427262,2.788144,3.851923,1.910133,BEAR,BEAR,WEAK,0.984041276698,487070.0,-1353380.0,-0.73535277,,487070.0,1.0,8,54,45,8,34,34,10,6,34,0
2023-10-26,264,172876576,126,PASS,175.511911,106.224504,28.308024,3.16557,2.536578,26.865464,2.745823,3.765307,1.900641,BEAR,BEAR,WEAK,0.985059952038,598290.0,111220.0,0.228345,,598290.0,1.0,10,53,45,10,35,34,10,6,34,0
2023-10-27,265,174409732,126,PASS,205.723193,107.131802,37.024337,4.098074,2.479884,46.303187,2.862674,3.792087,2.031148,BEAR,BEAR,WEAK,0.98734939759,1800480.0,1202190.0,2.00937672,1202190.0,598290.0,0.332295,13,53,48,13,33,32,11,6,32,0
2023-10-30,266,169229123,126,PASS,222.295607,112.539847,36.069291,5.172253,2.70129,57.002497,2.857163,3.714642,2.238624,BEAR,BEAR,WEAK,0.985528846154,1808230.0,7750.0,0.00430441,936290.0,871940.0,0.482206,11,54,45,11,35,35,11,6,35,0
2023-10-31,267,164845784,126,PASS,194.342194,112.874944,29.925526,4.071245,2.681232,35.671522,3.0291,3.953811,2.134814,BEAR,BEAR,WEAK,0.989700916546,1799180.0,-9050.0,-0.00500489,921690.0,877490.0,0.487717,10,54,44,10,37,37,12,5,37,0
2023-11-01,268,163098426,126,PASS,185.682305,114.647367,27.470648,3.270993,2.62657,28.798805,3.006958,3.800327,2.060637,RANGE,RANGE,NEUTRAL,0.987763409962,1807820.0,8640.0,0.00480219,1169490.0,638330.0,0.353094,10,54,46,10,39,38,13,7,38,0
2023-11-02,269,171185501,126,PASS,174.138439,109.987198,26.789535,3.220399,2.581433,21.97149,3.004623,4.364284,2.219477,RECOVERY,RECOVERY,STRONG,0.988752997602,829510.0,-978310.0,-0.54115454,,829510.0,1.0,11,54,46,11,39,39,13,6,39,0
2023-11-06,270,171058937,126,PASS,188.045282,109.084177,27.728239,4.356455,2.555996,35.12821,2.920623,4.123491,2.148091,RECOVERY,RECOVERY,NEUTRAL,0.985775759025,1825400.0,995890.0,1.20057624,995890.0,829510.0,0.454426,11,54,44,11,37,37,12,5,37,0
2023-11-07,271,178206031,126,PASS,209.088314,113.520574,36.714423,3.432112,2.884448,43.114584,3.000957,4.416418,2.004798,RECOVERY,RECOVERY,NEUTRAL,0.985662650602,1166120.0,-659280.0,-0.36117015,,1166120.0,1.0,15,54,42,15,35,34,12,5,34,0
2023-11-08,272,174355757,126,PASS,211.662016,111.114811,33.728634,5.232136,2.842543,49.960458,2.972066,3.842029,1.969339,RANGE,RANGE,WEAK,0.985321764281,1842980.0,676860.0,0.58043769,676860.0,1166120.0,0.632736,12,55,38,12,35,35,14,6,35,0
2023-11-09,273,166798986,126,PASS,206.564721,113.864143,31.933128,5.827931,2.532477,43.239083,3.062473,4.053557,2.051929,RANGE,RANGE,NEUTRAL,0.987193066923,1816930.0,-26050.0,-0.01413472,1037810.0,779120.0,0.428811,10,56,39,10,37,37,14,7,37,0
2023-11-10,274,178488699,126,PASS,175.423092,112.129567,25.292017,4.410074,2.627876,22.039086,2.858383,4.047252,2.018837,RANGE,RANGE,WEAK,0.98771043771,575450.0,-1241480.0,-0.68328444,,575450.0,1.0,9,55,42,9,39,39,15,8,39,0
2023-11-13,275,175299337,126,PASS,230.810802,111.636031,36.574653,5.56999,2.543644,65.684682,2.844519,3.860683,2.0966,RANGE,RANGE,NEUTRAL,0.988739495798,1814960.0,1239510.0,2.15398384,1239510.0,575450.0,0.317059,6,54,42,7,40,40,15,10,40,0
2023-11-14,276,171458280,126,PASS,179.985401,115.661914,26.418293,3.359687,2.620774,22.727178,2.931869,4.217603,2.048083,RANGE,RANGE,NEUTRAL,0.987870036101,824020.0,-990940.0,-0.54598448,,824020.0,1.0,7,51,43,7,41,40,16,9,40,0
2023-11-15,277,171948452,126,PASS,192.827443,111.805374,30.55688,3.67522,2.359083,35.342437,2.856644,4.067489,2.164316,RECOVERY,RECOVERY,NEUTRAL,0.984262138244,1841830.0,1017810.0,1.23517633,1017810.0,824020.0,0.447392,8,51,43,8,40,38,17,9,38,0
2023-11-16,278,174114493,126,PASS,173.257071,112.497952,24.35854,3.67458,2.299891,21.464851,2.965339,4.051642,1.944276,RANGE,RANGE,NEUTRAL,0.982038369305,1011920.0,-829910.0,-0.4505899,,1011920.0,1.0,7,50,42,7,39,39,18,9,39,0
2023-11-17,279,171297288,126,PASS,188.588103,113.759034,31.153659,3.720347,2.439493,28.887419,2.839442,3.845098,1.943611,BULL,BULL,NEUTRAL,0.985567010309,1828550.0,816630.0,0.80701044,816630.0,1011920.0,0.5534,7,51,45,8,39,39,17,8,39,0
2023-11-20,280,166112066,126,PASS,181.129248,110.856767,27.361375,3.321367,2.324455,28.55322,2.807711,3.871414,2.032939,BULL,BULL,NEUTRAL,0.984451874851,1833050.0,4500.0,0.00246097,732430.0,1100620.0,0.600431,7,50,42,7,37,37,16,10,37,0
2023-11-21,281,173778888,126,PASS,194.650712,112.396064,32.257396,2.883469,2.551473,35.771745,2.883549,3.960983,1.946033,BULL,BULL,STRONG,0.984888462461,1370120.0,-462930.0,-0.2525463,,1370120.0,1.0,10,50,40,10,37,34,16,10,34,0
2023-11-22,282,175270996,126,PASS,154.95409,112.384195,26.416872,3.620702,2.62333,2.172237,2.013559,3.780418,1.942777,BULL,BULL,STRONG,0.988587868617,1818450.0,448330.0,0.32721951,448330.0,1370120.0,0.753455,10,50,41,11,32,31,16,10,32,0
2023-11-24,283,173466843,126,PASS,221.298687,111.76531,38.43392,4.110294,2.431325,55.899581,2.935313,3.804429,1.918515,BULL,BULL,STRONG,0.988121414914,1837840.0,19390.0,0.01066293,448330.0,1389510.0,0.756056,11,51,43,12,32,32,16,8,32,0
2023-11-27,284,181759777,126,PASS,184.983861,111.235728,29.242398,3.633942,2.391752,29.02925,3.057384,4.412742,1.980665,BULL,BULL,STRONG,0.986669840514,1373860.0,-463980.0,-0.25245941,,1373860.0,1.0,9,52,40,10,31,31,15,8,31,0
2023-11-28,285,184171316,126,PASS,193.763341,116.202159,33.444427,3.305788,2.825776,28.992667,2.881326,4.117867,1.993331,BULL,BULL,STRONG,0.987248322148,1500670.0,126810.0,0.09230198,,1500670.0,1.0,11,53,46,12,35,35,16,8,35,0
2023-11-29,286,176838102,126,PASS,196.31676,115.585607,34.278835,4.057087,2.599149,30.942993,2.92858,3.951701,1.972808,BULL,BULL,STRONG,0.985892514395,1865460.0,364790.0,0.24308476,364790.0,1500670.0,0.80445,11,53,43,12,32,32,14,7,32,0
2023-11-30,287,177263803,126,PASS,186.054341,116.6203,30.414399,3.721676,2.451902,23.464479,2.858462,4.347342,2.175781,BULL,BULL,STRONG,0.985385169186,1561940.0,-303520.0,-0.16270518,,1561940.0,1.0,12,54,42,13,33,33,13,8,33,0
2023-12-01,288,180831146,126,PASS,214.74155,115.224666,38.574693,4.251733,2.985476,44.783329,2.965911,3.948897,2.006845,BULL,BULL,STRONG,0.990619765494,1850580.0,288640.0,0.18479583,288640.0,1561940.0,0.844027,12,54,42,13,32,31,13,8,31,0
2023-12-04,289,180082884,126,PASS,247.833892,115.596106,46.634803,5.780695,2.709696,67.927607,3.128372,4.031114,2.025499,BULL,BULL,STRONG,0.989801767375,1849010.0,-1570.0,-0.00084838,445140.0,1403870.0,0.759255,9,54,43,11,32,30,13,7,31,0
2023-12-05,290,179814646,126,PASS,225.497091,117.95884,40.224096,3.784044,2.475466,51.422986,3.295251,4.196856,2.139552,RANGE,RANGE,NEUTRAL,0.990622009569,1865690.0,16680.0,0.00902104,627810.0,1237880.0,0.663497,12,54,48,14,35,34,13,5,34,0
2023-12-06,291,175581138,126,PASS,210.718546,117.938532,38.057667,4.888483,2.790128,38.053994,2.993234,3.956446,2.040062,RECOVERY,RECOVERY,NEUTRAL,0.984746168582,1835260.0,-30430.0,-0.01631032,150590.0,1684670.0,0.917946,11,54,44,13,30,30,12,5,30,0
2023-12-07,292,176974350,126,PASS,237.055029,120.88657,38.56335,4.884757,2.991516,59.635055,3.233279,4.430506,2.429996,RANGE,RANGE,NEUTRAL,0.98373263057,1825510.0,-9750.0,-0.0053126,331930.0,1493580.0,0.818171,12,54,45,12,34,34,13,4,34,0
2023-12-08,293,176493126,126,PASS,226.063693,118.405984,35.83226,5.614346,2.794423,54.238014,3.099663,4.022801,2.056202,CORRECTION,CORRECTION,NEUTRAL,0.984474123539,1804930.0,-20580.0,-0.01127356,453830.0,1351100.0,0.748561,11,55,43,11,34,33,13,4,33,0
2023-12-11,294,180766730,126,PASS,227.200876,116.262705,38.532406,5.567576,2.860809,54.525274,3.167705,4.184959,2.099442,RANGE,RANGE,NEUTRAL,0.987775119617,1805520.0,590.0,0.00032688,670720.0,1134800.0,0.628517,12,54,42,12,35,33,11,5,33,0
2023-12-12,295,184670278,126,PASS,212.801087,117.112177,34.055366,6.075498,2.50185,43.990098,2.920996,4.115802,2.0293,RANGE,RANGE,NEUTRAL,0.987775119617,1229370.0,-576150.0,-0.31910475,,1229370.0,1.0,12,54,40,12,34,34,11,7,34,0
2023-12-13,296,190595869,126,PASS,250.131398,113.916175,41.945826,6.998992,2.635548,75.484524,3.030018,4.138649,1.981666,RANGE,RANGE,NEUTRAL,0.987260536398,1819440.0,590070.0,0.47997755,590070.0,1229370.0,0.675686,13,53,43,14,34,33,10,7,33,0
2023-12-14,297,176401686,126,PASS,212.212218,117.132829,33.511168,5.676799,2.929138,44.236126,2.856247,3.896562,1.973349,CORRECTION,CORRECTION,NEUTRAL,0.987306132188,1837570.0,18130.0,0.0099646,704820.0,1132750.0,0.616439,11,52,45,11,34,34,9,6,34,0
2023-12-15,298,184443293,126,PASS,232.475875,115.279212,40.771434,5.496589,2.443121,59.349946,2.981097,4.08007,2.074406,RECOVERY,RECOVERY,NEUTRAL,0.988146911519,1829240.0,-8330.0,-0.00453316,837620.0,991620.0,0.542094,13,52,45,13,36,35,9,7,35,0
2023-12-18,299,180341146,126,PASS,231.959137,117.619733,36.131378,5.840742,2.599357,60.868544,2.938725,4.005654,1.955004,CORRECTION,CORRECTION,WEAK,0.986820781697,1824180.0,-5060.0,-0.00276618,748920.0,1075260.0,0.589448,9,52,44,9,35,35,10,8,35,0
2023-12-19,300,176754293,126,PASS,205.655235,121.3907,30.988649,4.186174,2.55031,37.653737,2.907529,3.992889,1.985247,RANGE,RANGE,NEUTRAL,0.988809353376,1837740.0,13560.0,0.00743348,1198220.0,639520.0,0.347993,8,52,46,8,36,36,10,9,36,0
2023-12-20,301,182626316,126,PASS,225.164759,116.754411,39.463079,4.687731,2.444156,52.503094,3.060735,4.230618,2.020935,RANGE,RANGE,NEUTRAL,0.986660314435,1839330.0,1590.0,0.00086519,1231880.0,607450.0,0.330256,11,52,44,11,37,34,10,9,34,0
2023-12-21,302,179297905,126,PASS,215.940876,117.672595,32.645773,5.575715,2.551256,47.958801,3.461943,4.119377,1.955416,RANGE,RANGE,WEAK,0.988976377953,1860630.0,21300.0,0.0115803,881280.0,979350.0,0.526354,9,53,41,9,36,36,10,9,36,0
2023-12-22,303,178175383,126,PASS,217.991284,119.19889,35.654345,5.096106,2.766129,46.165086,3.010765,4.064386,2.035577,RANGE,RANGE,WEAK,0.989338410281,1866520.0,5890.0,0.00316559,1002320.0,864200.0,0.463001,9,53,43,9,37,37,11,7,37,0
2023-12-25,304,178582881,126,PASS,209.036233,121.332806,32.722299,5.049134,2.491174,38.265227,3.105211,4.042853,2.027529,RANGE,RANGE,WEAK,0.990042674253,1893030.0,26510.0,0.0142029,751020.0,1142010.0,0.603271,10,53,43,10,37,37,11,6,37,0
2023-12-26,305,178559271,126,PASS,219.842308,121.487987,33.21837,5.767478,2.461598,47.716075,3.013357,4.141789,2.035654,BEAR,BEAR,WEAK,0.987037037037,1908140.0,15110.0,0.00798191,767420.0,1140720.0,0.597818,8,53,44,8,35,35,12,5,35,0
2023-12-27,306,176937396,126,PASS,205.178463,118.837711,30.092079,5.541322,2.589895,39.025406,2.971422,4.085053,2.035575,RANGE,RANGE,NEUTRAL,0.985721062619,1890480.0,-17660.0,-0.00925509,904720.0,985760.0,0.521434,7,53,41,8,35,35,12,6,35,0
2023-12-28,307,198360164,126,PASS,254.462461,120.297852,47.238823,4.544171,2.69487,69.078549,3.560169,4.741169,2.306858,RANGE,RANGE,NEUTRAL,0.986140267176,642880.0,-1247600.0,-0.65993822,,642880.0,1.0,8,52,43,9,36,32,9,7,32,0
2023-12-29,308,175246326,126,PASS,209.233223,116.978301,29.836925,4.421373,16.985459,31.580173,3.070284,4.308977,2.051731,RECOVERY,RECOVERY,NEUTRAL,0.987666666667,1908960.0,1266080.0,1.96938776,1266080.0,642880.0,0.33677,8,52,42,8,34,33,10,6,33,0
2024-01-04,309,182395457,126,PASS,235.192645,118.975039,40.003818,4.750846,2.520447,59.573461,3.058767,4.187167,2.1231,RECOVERY,RECOVERY,NEUTRAL,0.989057318806,1908280.0,-680.0,-0.00035621,1261080.0,647200.0,0.339154,11,52,49,11,33,31,10,7,31,0
2024-01-05,310,186009880,126,PASS,235.878832,130.09533,37.228843,6.220688,2.80684,49.923638,3.112159,4.227964,2.26337,RECOVERY,RECOVERY,STRONG,0.988851913478,1925000.0,16720.0,0.00876182,952850.0,972150.0,0.505013,11,53,41,11,33,33,11,6,33,0
2024-01-09,311,183949085,126,PASS,222.324836,125.38542,31.838859,5.606681,2.462324,47.905623,2.988307,4.144214,1.993408,RECOVERY,RECOVERY,STRONG,0.987730933207,1918810.0,-6190.0,-0.00321558,1062850.0,855960.0,0.446089,10,52,43,10,33,32,13,7,32,0
2024-01-10,312,189699639,126,PASS,256.659864,124.519722,42.823879,5.034616,2.616445,72.186845,3.292519,4.119701,2.066137,BULL,BULL,STRONG,0.985375118708,1937870.0,19060.0,0.00993324,1172550.0,765320.0,0.394928,12,52,42,12,35,33,13,5,33,0
2024-01-11,313,185720558,126,PASS,201.342094,122.516782,30.513063,5.201289,2.539942,31.416495,3.016845,4.115515,2.022163,BULL,BULL,STRONG,0.988042704626,1955380.0,17510.0,0.00903569,832390.0,1122990.0,0.574308,12,53,39,12,35,34,14,9,34,0
2024-01-12,314,196246450,126,PASS,258.903175,123.410963,47.531043,5.604093,2.827042,69.687429,3.41624,4.347203,2.079162,BULL,BULL,STRONG,0.990180694246,1964580.0,9200.0,0.00470497,683670.0,1280910.0,0.652002,15,53,48,15,34,32,12,9,32,0
2024-01-15,315,199270064,126,PASS,219.496237,122.901493,32.441993,5.119163,2.527583,47.391701,2.95302,4.160582,2.000702,BULL,BULL,STRONG,0.989023521026,1159140.0,-805440.0,-0.40998076,,1159140.0,1.0,11,54,45,11,33,33,13,9,33,0
2024-01-16,316,191889583,126,PASS,206.575999,119.035556,32.185025,4.053237,2.65566,38.914695,3.044762,4.543583,2.143481,BULL,BULL,STRONG,0.990347123157,1972430.0,813290.0,0.70163224,813290.0,1159140.0,0.587671,13,54,42,13,34,34,11,10,34,0
2024-01-17,317,185807187,126,PASS,233.132309,122.292588,35.597301,5.829039,2.980984,56.757323,3.239012,4.318607,2.117455,BULL,BULL,STRONG,0.992671901023,1967460.0,-4970.0,-0.00251973,762590.0,1204870.0,0.612399,11,54,40,11,33,33,13,7,33,0
2024-01-18,318,185941322,126,PASS,230.022196,127.169989,35.850958,5.228855,2.848133,48.73304,3.345479,4.461647,2.384095,BULL,BULL,STRONG,0.990520313614,1968070.0,610.0,0.00031004,1212090.0,755980.0,0.384123,9,54,41,9,36,36,12,6,36,0
2024-01-19,319,190464328,126,PASS,212.476629,123.454803,33.803222,3.891532,2.574932,39.196721,2.924522,4.569725,2.061172,BULL,BULL,STRONG,0.991504045693,564600.0,-1403470.0,-0.71311996,,564600.0,1.0,8,54,37,8,39,39,14,6,39,0
2024-01-22,320,194288536,126,PASS,212.892538,122.811884,34.91753,4.013766,3.106165,38.75767,3.044802,4.036162,2.204559,BULL,BULL,STRONG,0.989876718824,1963890.0,1399290.0,2.47837407,1399290.0,564600.0,0.287491,9,54,41,9,39,38,14,9,38,0
2024-01-23,321,186975513,126,PASS,165.134923,121.608345,26.081225,4.26918,2.739579,2.213104,2.076899,4.122992,2.023599,BULL,BULL,STRONG,0.990045034368,1967820.0,3930.0,0.00200113,1142390.0,825430.0,0.419464,9,54,41,9,36,36,14,10,36,0
2024-01-24,322,187159793,126,PASS,238.924637,123.407792,38.731111,5.403412,2.564637,58.761219,3.462166,4.503633,2.090667,BULL,BULL,STRONG,0.99069325736,1968220.0,400.0,0.00020327,1142390.0,825830.0,0.419582,8,53,40,8,35,34,15,9,34,0
2024-01-25,323,194680478,126,PASS,221.895482,131.061849,36.603498,3.53764,2.68436,38.567757,3.143473,4.205281,2.091624,BULL,BULL,STRONG,0.990529314028,1226750.0,-741470.0,-0.3767211,,1226750.0,1.0,11,53,35,11,36,35,14,9,35,0
2024-01-26,324,194756172,126,PASS,200.563984,119.713472,30.717127,4.677271,2.62843,33.145157,3.16272,4.337872,2.181935,BULL,BULL,STRONG,0.991372363119,1228790.0,2040.0,0.00166293,,1228790.0,1.0,11,53,36,11,36,36,16,10,36,0
2024-01-29,325,201143613,126,PASS,218.25449,126.919099,32.704503,5.448906,2.629019,41.043651,3.211057,4.285493,2.012762,BULL,BULL,STRONG,0.993693693694,940710.0,-288080.0,-0.23444201,,940710.0,1.0,8,54,41,8,38,38,17,10,38,0
2024-01-30,326,199374124,126,PASS,203.232262,121.877444,33.283336,3.941099,2.799152,31.85636,3.065374,4.27993,2.129567,BULL,BULL,STRONG,0.993992848629,1067370.0,126660.0,0.13464298,,1067370.0,1.0,10,53,43,10,39,37,17,11,37,0
2024-01-31,327,204523454,126,PASS,206.88772,123.660456,33.867139,4.855286,2.865889,31.918903,3.169133,4.403065,2.147849,BULL,BULL,STRONG,0.990326423636,1378620.0,311250.0,0.2916046,,1378620.0,1.0,12,53,43,12,37,36,17,10,36,0
2024-02-01,328,197053054,126,PASS,228.908276,124.131302,36.678755,5.466269,2.689053,50.145131,3.206577,4.454543,2.136646,BULL,BULL,STRONG,0.990839876279,1937280.0,558660.0,0.40523132,558660.0,1378620.0,0.711627,12,53,44,12,35,35,17,10,35,0
2024-02-02,329,199022505,126,PASS,258.895851,126.913644,44.376547,4.501408,2.902823,70.657736,3.372471,4.108814,2.062408,BULL,BULL,STRONG,0.993341260404,1932820.0,-4460.0,-0.0023022,580960.0,1351860.0,0.699424,14,54,44,14,34,33,15,8,33,0
